"","hostile_online","hostile_offline","ders","part_online","part_offline","hostile_online_1","hostile_online_2","hostile_online_3","hostile_online_4","hostile_online_5","hostile_online_6","hostile_online_7","hostile_online_8","hostile_offline_1","hostile_offline_2","hostile_offline_3","hostile_offline_4","hostile_offline_5","hostile_offline_6","hostile_offline_7","hostile_offline_8","sdrt1","sdrt2","sdrt3","sdrt4","sdrt5","sdrt6","sdrt7","sdrt8","sdrt9","sdrt10","sdrt11","sdrt12","sdrt13","sdrt14","aggression1","aggression2","aggression3","aggression4","aggression5","aggression6","aggression7","aggression8","aggression9","aggression10","aggression11","aggression12","aggression","sdrt","pid","talk_online_1","talk_online_2","talk_online_3","talk_online_4","talk_online_5","talk_offline_1","talk_offline_2","talk_offline_3","talk_offline_4","talk_offline_5","talk_online","talk_offline","female","age","ID","highered","income","white","online_first"
"1070",0,0,0.569444444444445,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.833333333333333,0.5,0.333333333333333,0.333333333333333,0.833333333333333,0.5,0.333333333333333,0.5,0.333333333333333,0.5,0.5,0.5,0.5,0.333333333333333,0.833333333333333,0.666666666666667,0.5,0.666666666666667,0.333333333333333,0.666666666666667,0.833333333333333,0.5,0.666666666666667,0.166666666666667,0.5,0.555555555555555,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25,"1070",1,0.333333333333333,1,"0"
"1071",0.0833333333333333,NA,0.180555555555556,0,0.333333333333333,0.166666666666667,0,0.166666666666667,0.333333333333333,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.166666666666667,0,0.333333333333333,0,0.333333333333333,0.125,0,0.333333333333333,0.5,0.166666666666667,0.166666666666667,0.5,0.166666666666667,NA,NA,NA,NA,NA,0.3,NA,0,55,"1071",1,0.733333333333333,1,"0"
"1072",0.104166666666667,0.1875,0.180555555555556,0.166666666666667,0.333333333333333,0.5,0.166666666666667,0,0,0,0.166666666666667,0,0,0.5,0.333333333333333,0.166666666666667,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.666666666666667,0.166666666666667,0.333333333333333,0,0.333333333333333,0.833333333333333,0.166666666666667,0.166666666666667,0,0,0,0.236111111111111,0,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0,0.333333333333333,0.166666666666667,0.233333333333333,0.233333333333333,0,60,"1072",1,0.533333333333333,1,"1"
"1073",0.270833333333333,0.25,0.0833333333333333,0.666666666666667,0.833333333333333,0.5,0.833333333333333,0.166666666666667,0,0.5,0,0.166666666666667,0,0.333333333333333,0.833333333333333,0.333333333333333,0,0.333333333333333,0,0.166666666666667,0,0.5,0.333333333333333,0.833333333333333,0.666666666666667,0.333333333333333,0,0.666666666666667,0.5,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0,0,0,0.5,0,0.666666666666667,0.166666666666667,1,1,0.833333333333333,0.833333333333333,0.5,0,0.5,0.5,0.345238095238095,0,0.666666666666667,0.5,0.5,0.666666666666667,0.5,0.666666666666667,0.5,0.5,0.666666666666667,0.666666666666667,0.566666666666667,0.6,0,40,"1073",1,0.8,1,"0"
"1074",0.145833333333333,0.166666666666667,0.555555555555555,0.166666666666667,0.5,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0.333333333333333,0.666666666666667,0.5,0.5,0.333333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0.5,0.666666666666667,0.5,0.5,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0.5,0.833333333333333,0.666666666666667,0.319444444444444,0.404761904761905,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0.333333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.1,0.233333333333333,0,50,"1074",1,0.333333333333333,1,"0"
"1075",0,NA,0.180555555555556,0,0.166666666666667,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.166666666666667,0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0,0.166666666666667,0,0,0.166666666666667,0,0.333333333333333,0,0,0,0.5,0.333333333333333,0.5,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.236111111111111,0.107142857142857,0.833333333333333,0.166666666666667,0,0,0.166666666666667,0.166666666666667,NA,NA,NA,NA,NA,0.1,NA,1,30,"1075",0,0.466666666666667,1,"1"
"1076",NA,NA,0.416666666666667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.333333333333333,0.166666666666667,0.5,0.5,0.666666666666667,0.5,0.5,0.333333333333333,0.666666666666667,0.5,0.666666666666667,0.666666666666667,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.5,0.5,0.666666666666667,0.5,0.666666666666667,0.5,0.666666666666667,0.527777777777778,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,40,"1076",1,0.0666666666666667,1,"1"
"1077",0.1875,0.125,0.333333333333333,0.166666666666667,0.833333333333333,0.166666666666667,0.666666666666667,0,0.166666666666667,0.5,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0.333333333333333,0,0,0.5,0.166666666666667,0,0,0.666666666666667,0.333333333333333,0,0.333333333333333,0.5,0.333333333333333,0.333333333333333,0.166666666666667,0,0,0,0.666666666666667,0.666666666666667,0.833333333333333,1,0.833333333333333,0.833333333333333,0.472222222222222,0.202380952380952,0.5,0,0.166666666666667,0.666666666666667,0.666666666666667,0.5,0.333333333333333,0,0,0,0,0.4,0.0666666666666667,1,50,"1077",1,0.4,1,"0"
"1078",NA,0,0.277777777777778,0.166666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0.166666666666667,0.166666666666667,0.5,0,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0,0,0.5,0.5,0.333333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0.5,0.222222222222222,0.166666666666667,0,NA,NA,NA,NA,NA,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,NA,0.2,0,50,"1078",1,0,1,"1"
"1079",NA,NA,0.111111111111111,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0.666666666666667,0,0,0.333333333333333,0.666666666666667,0.666666666666667,0.833333333333333,0.333333333333333,0,0.166666666666667,0,0,0.666666666666667,0,0.166666666666667,0,0.333333333333333,0,0.333333333333333,0.833333333333333,0.666666666666667,0,0,0.333333333333333,0,0.222222222222222,0.333333333333333,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,65,"1079",0,0.266666666666667,1,"1"
"1080",0.458333333333333,0.4375,0.486111111111111,0.5,0.5,0.166666666666667,0.333333333333333,0.666666666666667,0.5,0.666666666666667,0.166666666666667,0.333333333333333,0.833333333333333,0.666666666666667,0.333333333333333,0.5,0.333333333333333,0.333333333333333,0.5,0.333333333333333,0.5,0.666666666666667,0.5,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.166666666666667,0.333333333333333,0.5,0.666666666666667,0.333333333333333,0.5,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.833333333333333,0.166666666666667,0.333333333333333,0.5,0.666666666666667,0.5,0.5,0.5,0.333333333333333,0.472222222222222,0.5,0.166666666666667,0.333333333333333,0.5,0.5,0.333333333333333,0.5,0.5,0.333333333333333,0.666666666666667,0.333333333333333,0.5,0.433333333333333,0.466666666666667,1,35,"1080",1,0.333333333333333,1,"0"
"1081",0.0833333333333333,0.0833333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0,0,0.333333333333333,0.166666666666667,0.166666666666667,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0,0,0.166666666666667,0,0,0.166666666666667,0.333333333333333,0,0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0,0,0.166666666666667,0,0.166666666666667,0,0,0,0,0.5,0.166666666666667,0.166666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.222222222222222,0.130952380952381,0,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0.166666666666667,0.366666666666667,0.166666666666667,1,55,"1081",1,0.133333333333333,1,"1"
"1082",0.0625,0.0833333333333333,0.0555555555555555,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0,0,1,0,0.5,0.5,0.5,0.666666666666667,0.5,0,0,0,0.833333333333333,0,1,0,0,0,1,1,1,1,0.666666666666667,0.166666666666667,0,0,0.833333333333333,0.472222222222222,0.392857142857143,0.666666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.5,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.233333333333333,0.233333333333333,0,70,"1082",1,0.466666666666667,1,"1"
"1083",0.0208333333333333,0.0625,0.361111111111111,0.166666666666667,0.166666666666667,0,0,0.166666666666667,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.833333333333333,0.5,0.833333333333333,0.333333333333333,0,0,0.5,0.5,0.166666666666667,1,0,0.166666666666667,0.402777777777778,0.0119047619047619,0.5,0.5,0.5,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0.833333333333333,0.166666666666667,0.5,0.166666666666667,0.3,0.5,1,25,"1083",0,0,1,"0"
"1084",NA,NA,0.791666666666667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.833333333333333,1,1,1,0,0,1,1,1,0,1,0.166666666666667,1,0,1,0.833333333333333,1,0.833333333333333,1,1,0.833333333333333,1,1,1,0.875,0.642857142857143,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,40,"1084",1,0,0,"0"
"1085",0.0208333333333333,0.0208333333333333,0.263888888888889,0.666666666666667,1,0,0,0.166666666666667,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0,1,0.333333333333333,0,0.166666666666667,0.166666666666667,0.666666666666667,0,0.5,0,0,0.166666666666667,0,0,0,0.5,0.833333333333333,0.666666666666667,0.166666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.361111111111111,0.226190476190476,1,0.166666666666667,0.166666666666667,0,0.5,0.666666666666667,0.666666666666667,0.5,0,0.5,0.166666666666667,0.3,0.366666666666667,1,50,"1085",0,0.6,1,"0"
"1086",NA,NA,0.222222222222222,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.166666666666667,0.5,0.166666666666667,0.833333333333333,0.5,0.666666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0.333333333333333,0.142857142857143,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,70,"1086",0,0.533333333333333,1,"1"
"1087",NA,NA,0.0833333333333333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0.333333333333333,0,0,0.5,0.5,0,0,0,0,0.5,1,0,0.5,0,1,1,1,1,1,0,0.166666666666667,0,1,0.555555555555555,0.273809523809524,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,65,"1087",0,NA,1,"0"
"1088",NA,NA,0.291666666666667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.333333333333333,0.666666666666667,0,0,0.166666666666667,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0.333333333333333,0,0.833333333333333,0.5,0.5,0.194444444444444,0.0833333333333333,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,30,"1088",0,0,1,"0"
"1089",NA,NA,0.736111111111111,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0,0.666666666666667,0.833333333333333,0.666666666666667,0,0.166666666666667,0,0.166666666666667,0.166666666666667,0.5,0,0.5,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333,1,1,0.833333333333333,1,1,0.166666666666667,0.333333333333333,0.833333333333333,0.166666666666667,0.722222222222222,0.345238095238095,0.833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,35,"1089",0,0.133333333333333,1,"1"
"1090",0.833333333333333,0.833333333333333,0.736111111111111,1,1,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.166666666666667,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.166666666666667,0.833333333333333,0.166666666666667,0.833333333333333,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.777777777777778,0.595238095238095,1,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,1,30,"1090",0,0.0666666666666667,0,"1"
"1091",NA,NA,0.430555555555556,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.166666666666667,0,0.166666666666667,0,0,0,0,0,0,0.333333333333333,0,0.166666666666667,0.5,0.166666666666667,0.5,0,1,0.666666666666667,0.5,0.666666666666667,0.666666666666667,0.166666666666667,0.666666666666667,0.472222222222222,0.0476190476190476,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,50,"1091",0,0.333333333333333,1,"0"
"1092",0.0833333333333333,0.1875,0.25,0.666666666666667,0.666666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0,0.166666666666667,0.5,0.166666666666667,0.5,0,0.166666666666667,0,0.666666666666667,0.166666666666667,0,0.166666666666667,0.5,0.333333333333333,0.166666666666667,0.666666666666667,0.166666666666667,0.5,0.166666666666667,0.833333333333333,0.333333333333333,0.5,0.166666666666667,0.666666666666667,0.5,0.166666666666667,0.166666666666667,0,0.833333333333333,0.166666666666667,0.333333333333333,0,0.833333333333333,0,0.319444444444444,0.369047619047619,0,0.666666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,1,65,"1092",1,0.0666666666666667,1,"0"
"1093",0.229166666666667,0.291666666666667,0.0555555555555555,1,0.5,0.333333333333333,0.166666666666667,0.333333333333333,0.5,0.333333333333333,0,0.166666666666667,0,0.5,0.166666666666667,0.5,0.666666666666667,0.333333333333333,0,0,0.166666666666667,0.666666666666667,0.5,0.5,0.166666666666667,0.833333333333333,0.5,0.5,0.666666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0.333333333333333,1,0.833333333333333,0,0.166666666666667,0,0.333333333333333,0,0.833333333333333,0.666666666666667,0.5,0,0,0,0,0.208333333333333,0.523809523809524,0.333333333333333,0.333333333333333,0,0.5,0.5,0.5,0.5,0.166666666666667,0.666666666666667,0.5,0.666666666666667,0.366666666666667,0.5,1,60,"1093",0,0.6,1,"0"
"1094",0,0.0416666666666667,0.0277777777777778,0.333333333333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.666666666666667,0,0,0,0.666666666666667,0.333333333333333,0.166666666666667,0,0,0,0,0.194444444444444,0,1,0.5,0,0.5,0.5,0.5,0.666666666666667,0.5,0,0.666666666666667,0,0.4,0.366666666666667,1,70,"1094",0,NA,1,"0"
"1095",0,NA,0.263888888888889,0,0.166666666666667,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,0,0,0,0,0.833333333333333,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.666666666666667,0,0.333333333333333,0.666666666666667,1,0.305555555555556,0.0952380952380952,1,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,1,50,"1095",0,0.333333333333333,1,"1"
"1096",NA,NA,0.513888888888889,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0.666666666666667,0,0,0.5,0.5,0,1,0,0.833333333333333,0,0.5,0,0,1,0.5,0.5,0.402777777777778,0.154761904761905,0.833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,60,"1096",0,0.4,1,"1"
"1097",NA,NA,0.180555555555556,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.333333333333333,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.0416666666666667,0.0476190476190476,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,83,"1097",1,0.266666666666667,1,"0"
"1098",NA,0.0625,0.305555555555556,0.166666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0,0,0,0,0,0.5,0.333333333333333,0,0,0,0,0,0,0,0,0,0.333333333333333,0.166666666666667,0,0,0.166666666666667,1,1,0.666666666666667,0.333333333333333,0.5,1,1,0.513888888888889,0.0595238095238095,0,NA,NA,NA,NA,NA,0,0.166666666666667,0,0,0,NA,0.0333333333333333,1,60,"1098",0,0.2,0,"1"
"1099",NA,NA,0.0416666666666667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0.833333333333333,1,0,0.5,0,0.333333333333333,0.263888888888889,0.154761904761905,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,65,"1099",0,0.2,0,"1"
"1100",NA,NA,0.652777777777778,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,0.166666666666667,0.666666666666667,0.666666666666667,0.5,0.166666666666667,0.666666666666667,0.166666666666667,0.5,0.166666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0,0.166666666666667,0.833333333333333,0.166666666666667,0.166666666666667,0.5,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.166666666666667,0.166666666666667,0,0.277777777777778,0.464285714285714,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,20,"1100",0,NA,0,"0"
"1101",0,0,0.0833333333333333,1.16666666666667,1.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,1,0.833333333333333,0,0.333333333333333,0.166666666666667,0.666666666666667,0.305555555555556,0.357142857142857,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,65,"1101",0,0,1,"1"
"1102",0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0.916666666666667,0.642857142857143,0.5,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,1,50,"1102",0,0.266666666666667,1,"0"
"1103",0,0,0.25,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333333333333333,0.166666666666667,0,0,0,0.5,0.5,0.666666666666667,0.666666666666667,0.5,0,0,0.666666666666667,0,0.166666666666667,0.166666666666667,0,0,0.333333333333333,0.666666666666667,0.333333333333333,0,0.666666666666667,0.5,0.833333333333333,0.305555555555556,0.321428571428571,0.333333333333333,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.333333333333333,0,0.5,0.166666666666667,0.1,0.3,0,30,"1103",1,0.6,1,"0"
"1104",0.104166666666667,0.5625,0.527777777777778,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0,0.5,1,0.333333333333333,0.5,0.666666666666667,0.333333333333333,0.333333333333333,0.833333333333333,0.5,0.333333333333333,0.5,0.333333333333333,0.666666666666667,0.833333333333333,0.333333333333333,0.333333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.333333333333333,0.333333333333333,1,0.666666666666667,0.833333333333333,0.166666666666667,0.5,0.5,0.833333333333333,0.5,0.5,0.166666666666667,0.166666666666667,0.833333333333333,0.555555555555555,0.535714285714286,0.5,0.333333333333333,0,0,0.333333333333333,0,0.5,0.5,0.333333333333333,0.5,0.5,0.133333333333333,0.466666666666667,1,25,"1104",1,0,0,"1"
"1105",NA,0.0208333333333333,0.680555555555555,0.333333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0.166666666666667,0,0,0,0,0,0,0.333333333333333,0,0,0.5,0.5,0.666666666666667,0.333333333333333,0.333333333333333,0,0,0,0,0.5,0,0.333333333333333,0.666666666666667,1,0,0.5,0.833333333333333,0.666666666666667,0.833333333333333,0.333333333333333,0.5,0.333333333333333,0.666666666666667,0.555555555555555,0.226190476190476,0.5,NA,NA,NA,NA,NA,0.166666666666667,0.333333333333333,0.166666666666667,0.5,0.333333333333333,NA,0.3,1,25,"1105",0,0.133333333333333,0,"0"
"1106",0.0625,0.104166666666667,0.5,0.666666666666667,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0.166666666666667,0,0,0,0.166666666666667,0.333333333333333,0,0.166666666666667,0.166666666666667,0,0,0,0.5,0.333333333333333,0.833333333333333,0.666666666666667,0.666666666666667,0.166666666666667,0.666666666666667,0.333333333333333,0.833333333333333,0.333333333333333,1,0.166666666666667,0.833333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.5,0,0.833333333333333,0.333333333333333,0.166666666666667,0.666666666666667,0.666666666666667,1,1,0.486111111111111,0.535714285714286,0.833333333333333,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0,0.333333333333333,0.166666666666667,0.1,0.2,0,45,"1106",1,0,0,"1"
"1107",0,NA,0.513888888888889,0,0.333333333333333,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.166666666666667,0,0.5,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0,0.5,0.166666666666667,0.166666666666667,0.5,0.666666666666667,0.166666666666667,0.222222222222222,0.0476190476190476,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,1,20,"1107",1,NA,0,"1"
"1108",0.416666666666667,0.395833333333333,0.527777777777778,0.5,0.666666666666667,0.333333333333333,0.333333333333333,0.5,0.666666666666667,0.333333333333333,0.333333333333333,0.5,0.333333333333333,0.5,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.666666666666667,0.5,0.5,0.5,0.333333333333333,0.333333333333333,0.5,0.666666666666667,0.5,0.5,0.333333333333333,0.333333333333333,0.5,0.5,0.333333333333333,0.666666666666667,0.5,0.666666666666667,0.666666666666667,0.5,0.666666666666667,0.5,0.666666666666667,0.5,0.5,0.555555555555555,0.452380952380952,0.166666666666667,0.833333333333333,0.5,0.5,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.633333333333333,0.266666666666667,1,55,"1108",0,0,0,"1"
"1109",0.0833333333333333,0.125,0.5,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0.5,0.833333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0,0.333333333333333,0.333333333333333,0.833333333333333,0.833333333333333,0,0.666666666666667,1,1,0.166666666666667,0,0.5,0.833333333333333,0.5,1,0.833333333333333,1,1,0.5,0.666666666666667,0.833333333333333,0.652777777777778,0.595238095238095,0,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0.166666666666667,0.166666666666667,0.1,0.1,1,20,"1109",0,NA,0,"0"
"1110",0.0833333333333333,0,0.236111111111111,0.166666666666667,0.333333333333333,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.833333333333333,0.5,0.666666666666667,0.833333333333333,0.5,0.5,0.666666666666667,0.166666666666667,0,0.833333333333333,0.166666666666667,1,0.166666666666667,1,1,1,1,0,1,0.666666666666667,1,0.5,0.5,0.666666666666667,0.333333333333333,0.722222222222222,0.535714285714286,1,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0.166666666666667,0.333333333333333,0.2,0.1,1,25,"1110",0,0.466666666666667,1,"0"
"1111",0.0625,0.0416666666666667,0.277777777777778,0.333333333333333,1,0.5,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0.5,0,1,0,0.5,0.5,0,0,0,0,1,1,0,1,1,0.666666666666667,0.472222222222222,0.392857142857143,0,0.666666666666667,0.5,0.166666666666667,0.666666666666667,0.166666666666667,0.666666666666667,0.166666666666667,0.166666666666667,0.666666666666667,0.166666666666667,0.433333333333333,0.366666666666667,1,55,"1111",0,0.2,1,"0"
"1112",0.104166666666667,0.104166666666667,0.208333333333333,0.666666666666667,0.5,0.333333333333333,0,0,0.166666666666667,0.333333333333333,0,0,0,0.5,0,0,0.166666666666667,0.166666666666667,0,0,0,0.166666666666667,0.5,0.666666666666667,0.166666666666667,0.166666666666667,0,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0.833333333333333,0,0,0,0,0,0,0.333333333333333,0,0.5,0,0.833333333333333,0.666666666666667,0.194444444444444,0.321428571428571,0,0.5,0.5,0.166666666666667,0.5,0.166666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0.366666666666667,0.266666666666667,0,40,"1112",1,0.4,1,"1"
