NO.,hostile_offline,hostile_online,aggression,online_offline
1,0.055555556,0,0.083333333,-0.055555556
2,0,0,0.055555556,0
3,0.333333333,0.3,0.791666667,-0.03333333300000002
4,0.888888889,0.9,0.847222222,0.011111111000000062
5,0,0,0.125,0
6,0,0,0.180555556,0
7,0,0,0.277777778,0
8,0.055555556,0,0.319444444,-0.055555556
9,0.055555556,0,0.597222222,-0.055555556
10,0,0,0.402777778,0
11,0,0,0.5,0
12,0,0,0.25,0
13,0.055555556,0,0.263888889,-0.055555556
14,0.111111111,0.066666667,0.5,-0.044444444
15,0,0,0.236111111,0
16,0,0,0.458333333,0
17,0,0,0.041666667,0
18,0,0,0.388888889,0
19,0,0,0.208333333,0
20,0,0,0.305555556,0
21,0.055555556,0,0.5,-0.055555556
22,0.055555556,0.033333333,0.375,-0.022222223
23,0.055555556,0,0.305555556,-0.055555556
24,0,0,0.166666667,0
25,0,0.033333333,0.291666667,0.033333333
26,0,0,0.277777778,0
27,0.444444444,0.566666667,0.416666667,0.12222222300000002
28,0.055555556,0.066666667,0.319444444,0.011111111
29,0,0,0.166666667,0
30,0.166666667,0.1,0.305555556,-0.06666666699999999
31,0,0,0.194444444,0
32,0,0,0.388888889,0
33,0.055555556,0.033333333,0.555555556,-0.022222223
34,0.055555556,0.2,0.305555556,0.144444444
35,0,0,0.180555556,0
36,0,0,0.277777778,0
37,0.277777778,0.266666667,0.486111111,-0.011111110999999951
38,0,0,0.194444444,0
39,0,0,0.180555556,0
40,0,0,0.305555556,0
41,0,0,0.430555556,0
42,0.166666667,0.2,0.625,0.03333333300000002
43,0,0,0.458333333,0
44,0,0,0.541666667,0
45,0,0,0.180555556,0
46,0,0,0.361111111,0
47,0,0,0.083333333,0
48,0.833333333,0.833333333,0.25,0
49,0,0.066666667,0.263888889,0.066666667
50,0,0,0.208333333,0
51,0.055555556,0,0.263888889,-0.055555556
52,0,0,0.208333333,0
53,0.055555556,0.033333333,0.291666667,-0.022222223
54,0.666666667,0.433333333,0.708333333,-0.233333334
55,0.055555556,0.1,0.375,0.04444444400000001
56,0,0,0.25,0
57,0,0,0.472222222,0
58,0,0,0.111111111,0
59,0,0,0.5,0
60,0.777777778,0.866666667,0.888888889,0.08888888899999992
61,0,0,0.125,0
62,0.166666667,0.133333333,0.444444444,-0.03333333399999999
63,0.055555556,0.033333333,0.569444444,-0.022222223
64,0.055555556,0.166666667,0.375,0.11111111099999998
65,0.055555556,0,0.180555556,-0.055555556
66,0.166666667,0.166666667,0.916666667,0
67,0,0,0.180555556,0
68,0.111111111,0,0.361111111,-0.111111111
69,0.666666667,0.633333333,0.902777778,-0.03333333399999994
70,0,0,0.111111111,0
71,0.055555556,0.033333333,0.597222222,-0.022222223
72,0,0,0.263888889,0
73,0,0,0.166666667,0
74,0,0,0.291666667,0
75,0,0,0.125,0
76,0.055555556,0,0.513888889,-0.055555556
77,0,0,0.152777778,0
78,0.055555556,0.066666667,0.305555556,0.011111111
79,1,0.866666667,0.680555556,-0.13333333300000005
80,0,0,0.347222222,0
81,0,0,0.375,0
82,0,0,0.166666667,0
83,0,0.033333333,0.472222222,0.033333333
84,0,0,0.319444444,0
85,0,0.033333333,0.611111111,0.033333333
86,0,0.1,0.513888889,0.1
87,0,0,0.125,0
88,0,0.033333333,0.361111111,0.033333333
89,0,0,0.222222222,0
90,0,0,0.236111111,0
91,0,0,0.180555556,0
92,0,0,0.5,0
93,0,0,0.555555556,0
94,0,0,0.277777778,0
95,0,0,0.430555556,0
96,0,0,0.125,0
97,0.166666667,0.166666667,0.5,0
98,0,0,0.513888889,0
99,0,0,0.166666667,0
100,0.055555556,0.033333333,0.180555556,-0.022222223
101,0,0,0.263888889,0
102,0,0,0.611111111,0
103,0,0,0.430555556,0
104,0.055555556,0,0.527777778,-0.055555556
105,0.722222222,0.633333333,0.763888889,-0.08888888899999992
106,0,0,0.222222222,0
107,0,0,0.375,0
108,0,0,0.097222222,0
109,0.111111111,0.066666667,0.472222222,-0.044444444
110,0.111111111,0.1,0.444444444,-0.011111110999999993
111,0,0,0.097222222,0
112,0,0,0.430555556,0
113,0,0,0.444444444,0
114,0,0,0.236111111,0
115,0,0,0.194444444,0
116,0,0,0.805555556,0
117,0,0,0.083333333,0
118,0,0,0.208333333,0
119,0,0,0.75,0
120,0.055555556,0.033333333,0.458333333,-0.022222223
121,0,0,0.333333333,0
122,0.111111111,0.066666667,0.277777778,-0.044444444
123,0.055555556,0.066666667,0.333333333,0.011111111
124,0.055555556,0.033333333,0.486111111,-0.022222223
125,0.111111111,0.066666667,0.430555556,-0.044444444
126,0.055555556,0,0.388888889,-0.055555556
127,0.055555556,0,0.416666667,-0.055555556
128,0.166666667,0.4,0.680555556,0.23333333300000003
129,0,0,0.097222222,0
130,0.111111111,0,0.180555556,-0.111111111
131,0,0,0.666666667,0
132,0,0.033333333,0.347222222,0.033333333
133,0.055555556,0.033333333,0.402777778,-0.022222223
134,0,0,0.138888889,0
135,0,0,0.666666667,0
136,0,0,0.305555556,0
137,0,0,0.097222222,0
138,0,0,0.333333333,0
139,0,0,0.5,0
140,0,0,0.111111111,0
141,0,0,0.5,0
142,0,0,0.319444444,0
143,0.444444444,0.333333333,0.333333333,-0.11111111099999998
144,0,0,0.291666667,0
145,0,0,0.194444444,0
146,0,0,0.263888889,0
147,0.166666667,0.166666667,0.416666667,0
148,0.055555556,0.033333333,0.347222222,-0.022222223
149,0.111111111,0.066666667,0.291666667,-0.044444444
150,0,0,0.555555556,0
151,0.055555556,0,0.319444444,-0.055555556
152,0,0,0.319444444,0
153,0,0,0.111111111,0
154,0,0,0.5,0
155,0,0,0.222222222,0
156,0,0,0.5,0
157,0.222222222,0.1,0.722222222,-0.12222222199999999
158,0,0,0.152777778,0
159,0,0,0.361111111,0
160,0,0,0.194444444,0
161,0.166666667,0.066666667,0.361111111,-0.09999999999999999
162,0.055555556,0.033333333,0.277777778,-0.022222223
163,0.055555556,0,0.333333333,-0.055555556
164,0.055555556,0,0.222222222,-0.055555556
165,0,0,0.388888889,0
166,0,0,0.152777778,0
167,0.055555556,0,0.430555556,-0.055555556
168,0,0,0.166666667,0
169,0.111111111,0.066666667,0.597222222,-0.044444444
170,0.111111111,0.133333333,0.333333333,0.022222222
171,0,0,0.361111111,0
172,0,0.033333333,0.486111111,0.033333333
173,0,0,0.180555556,0
174,0.166666667,0.233333333,0.458333333,0.06666666600000001
175,0.055555556,0.066666667,0.222222222,0.011111111
176,0,0.033333333,0.361111111,0.033333333
177,0,0,0.152777778,0
178,0.055555556,0.066666667,0.347222222,0.011111111
179,1,1,0.916666667,0
180,0.055555556,0,0.222222222,-0.055555556
181,0,0,0.486111111,0
182,0,0,0.541666667,0
183,0,0.033333333,0.194444444,0.033333333
184,0,0.133333333,0.388888889,0.133333333
185,0,0.033333333,0.222222222,0.033333333
186,0.055555556,0,0.361111111,-0.055555556
187,0,0,0.291666667,0
188,0,0,0.305555556,0
189,0,0,0.430555556,0
190,0.055555556,0.033333333,0.263888889,-0.022222223
191,0,0,0.097222222,0
192,0,0.033333333,0.458333333,0.033333333
193,0,0,0.5,0
194,0.055555556,0,0.291666667,-0.055555556
195,0,0,0.222222222,0
196,0,0,0.222222222,0
197,0,0,0.194444444,0
198,0.166666667,0,0.208333333,-0.166666667
199,0,0.066666667,0.138888889,0.066666667
200,0,0,0.416666667,0
201,0.055555556,0.033333333,0.291666667,-0.022222223
202,0.166666667,0.033333333,0.472222222,-0.133333334
203,0.055555556,0,0.319444444,-0.055555556
204,0,0,0.361111111,0
205,0,0,0.583333333,0
206,0,0,0.333333333,0
207,0,0.066666667,0.513888889,0.066666667
208,0.722222222,0.933333333,0.722222222,0.21111111100000002
209,0,0.266666667,0.263888889,0.266666667
210,0,0.066666667,0.347222222,0.066666667
211,0.055555556,0.033333333,0.569444444,-0.022222223
212,0,0,0.166666667,0
213,0,0,0.347222222,0
214,0,0,0.111111111,0
215,0,0,0.236111111,0
216,0,0,0.083333333,0
217,0,0,0.305555556,0
218,0.166666667,0.166666667,0.166666667,0
219,0,0,0.222222222,0
220,0,0,0.194444444,0
221,0,0.133333333,0.361111111,0.133333333
222,0.055555556,0,0.194444444,-0.055555556
223,0,0,0.694444444,0
224,0.055555556,0.066666667,0.444444444,0.011111111
225,0,0,0.166666667,0
226,0,0,0.472222222,0
227,0,0,0.25,0
228,0,0,0.277777778,0
229,0,0,0.472222222,0
230,0,0,0.361111111,0
231,0,0,0.152777778,0
232,0.166666667,0,0.333333333,-0.166666667
233,0,0.033333333,0.541666667,0.033333333
234,0,0,0.361111111,0
235,0.055555556,0,0.430555556,-0.055555556
236,0,0,0.277777778,0
237,0,0,0.291666667,0
238,0.111111111,0.133333333,0.5,0.022222222
239,0.055555556,0.033333333,0.388888889,-0.022222223
240,0,0,0.013888889,0
241,0,0,0.347222222,0
242,0,0,0.152777778,0
243,0.055555556,0.033333333,0.125,-0.022222223
244,0,0.333333333,0.541666667,0.333333333
245,0,0.033333333,0.333333333,0.033333333
246,0.055555556,0.033333333,0.333333333,-0.022222223
247,0.055555556,0.1,0.652777778,0.04444444400000001
248,0.5,0.4,0.472222222,-0.09999999999999998
249,0,0,0.763888889,0
250,0,0,0.472222222,0
251,0,0,0.180555556,0
252,0.055555556,0.033333333,0.25,-0.022222223
253,0,0,0.125,0
254,0,0,0.416666667,0
255,0.111111111,0.1,0.375,-0.011111110999999993
256,0,0.266666667,0.444444444,0.266666667
257,0.111111111,0.066666667,0.597222222,-0.044444444
258,0,0,0.388888889,0
259,0,0,0.263888889,0
260,0.111111111,0.066666667,0.138888889,-0.044444444
261,0.055555556,0.033333333,0.625,-0.022222223
262,0.055555556,0.033333333,0.402777778,-0.022222223
263,0,0,0.388888889,0
264,0,0,0.222222222,0
265,0,0,0.638888889,0
266,0.055555556,0.033333333,0.333333333,-0.022222223
267,0,0.066666667,0.305555556,0.066666667
268,0.111111111,0.1,0.388888889,-0.011111110999999993
269,0,0,0.569444444,0
270,0,0.066666667,0.152777778,0.066666667
271,0,0,0.388888889,0
272,0,0.033333333,0.319444444,0.033333333
273,0,0,0.388888889,0
274,0,0,0.333333333,0
275,0,0,0.111111111,0
276,0,0,0.361111111,0
277,0,0,0.194444444,0
278,0,0,0.472222222,0
279,0,0,0.069444444,0
280,0.055555556,0,0.305555556,-0.055555556
281,0,0,0.083333333,0
282,0,0,0.277777778,0
283,0,0.2,0.541666667,0.2
284,0.055555556,0.033333333,0.458333333,-0.022222223
285,0,0,0.222222222,0
286,0,0,0.472222222,0
287,0.111111111,0,0.319444444,-0.111111111
288,0,0,0.152777778,0
289,0.055555556,0.033333333,0.625,-0.022222223
290,0,0,0.444444444,0
291,0,0,0.597222222,0
292,0,0.066666667,0.430555556,0.066666667
293,0,0.066666667,0.638888889,0.066666667
294,0,0,0.111111111,0
295,0,0,0.291666667,0
296,0,0,0.208333333,0
297,0,0.033333333,0.083333333,0.033333333
298,0,0,0.194444444,0
299,0,0,0.444444444,0
300,0.111111111,0.133333333,0.597222222,0.022222222
301,0.5,0.5,0.916666667,0
302,0.055555556,0.166666667,0.194444444,0.11111111099999998
303,0,0.033333333,0.305555556,0.033333333
304,0,0,0.125,0
305,0,0,0.208333333,0
306,0,0,0.083333333,0
307,0,0,0.444444444,0
308,0,0,0.305555556,0
309,0.111111111,0,0.569444444,-0.111111111
310,0,0,0.347222222,0
311,0,0,0.416666667,0
312,0,0,0.138888889,0
313,0.055555556,0,0.208333333,-0.055555556
314,0.666666667,0.666666667,0.722222222,0
315,0,0,0.222222222,0
316,0,0,0.541666667,0
317,0,0,0.75,0
318,0,0,0.222222222,0
319,0,0,0.083333333,0
320,0.055555556,0.133333333,0.402777778,0.07777777699999999
321,0.333333333,0.4,0.486111111,0.06666666700000001
322,0.055555556,0.033333333,0.166666667,-0.022222223
323,0,0.033333333,0.319444444,0.033333333
324,0.166666667,0,0.152777778,-0.166666667
325,0,0.033333333,0.222222222,0.033333333
326,0.222222222,0,0.416666667,-0.222222222
327,0,0.066666667,0.319444444,0.066666667
328,0.277777778,0.2,0.402777778,-0.07777777799999996
329,0,0,0.680555556,0
330,0,0,0.083333333,0
331,0.5,0.5,0.5,0
332,0,0,0.305555556,0
333,0,0,0.166666667,0
334,0,0,0.208333333,0
335,0.055555556,0,0.291666667,-0.055555556
336,0,0,0.097222222,0
337,0,0.033333333,0.347222222,0.033333333
338,0,0,0.333333333,0
339,0.055555556,0.033333333,0.583333333,-0.022222223
340,0.166666667,0.1,0.444444444,-0.06666666699999999
341,0,0,0.097222222,0
342,0,0,0.319444444,0
343,0,0,0.388888889,0
344,0.055555556,0.033333333,0.222222222,-0.022222223
345,0.111111111,0.033333333,0.222222222,-0.07777777799999999
346,0,0,0.152777778,0
347,0,0,0.319444444,0
348,0,0,0.25,0
349,0.055555556,0,0.263888889,-0.055555556
350,0,0,0.180555556,0
351,0,0,0.458333333,0
352,0,0,0.194444444,0
353,0.111111111,0.1,0.347222222,-0.011111110999999993
354,0.111111111,0.033333333,0.402777778,-0.07777777799999999
355,0,0,0.125,0
356,0.333333333,0.2,0.486111111,-0.133333333
357,0,0,0.25,0
358,0,0,0.402777778,0
359,0.111111111,0.033333333,0.486111111,-0.07777777799999999
360,0,0.1,0.083333333,0.1
361,0.388888889,0.3,0.458333333,-0.08888888900000003
362,0,0.033333333,0.041666667,0.033333333
363,0.555555556,0.4,0.375,-0.15555555599999993
364,0,0,0.513888889,0
365,0,0,0.430555556,0
366,0,0,0.291666667,0
367,0.111111111,0.133333333,0.388888889,0.022222222
368,0.5,0.566666667,0.611111111,0.06666666700000001
369,0,0,0.638888889,0
370,0,0,0.458333333,0
371,0.055555556,0,0.305555556,-0.055555556
372,0,0,0.472222222,0
373,0,0,0.444444444,0
374,0,0,0.111111111,0
375,0,0,0.236111111,0
376,0.055555556,0,0.527777778,-0.055555556
377,0,0,0.375,0
378,0.055555556,0,0.333333333,-0.055555556
379,0.055555556,0,0.375,-0.055555556
380,0.166666667,0.166666667,0.388888889,0
381,0.055555556,0.033333333,0.388888889,-0.022222223
382,1,1,0.916666667,0
383,0.055555556,0.033333333,0.222222222,-0.022222223
384,0,0.033333333,0.444444444,0.033333333
385,0,0,0.083333333,0
386,0,0,0.180555556,0
387,0,0,0.513888889,0
388,0.333333333,0.1,0.638888889,-0.233333333
389,0,0,0.180555556,0
390,0.388888889,0.433333333,0.5,0.04444444399999997
391,0,0,0.430555556,0
392,0,0,0.125,0
393,0,0,0.805555556,0
394,0,0,0.277777778,0
395,0,0,0.430555556,0
396,0.055555556,0,0.166666667,-0.055555556
397,0.166666667,0.066666667,0.486111111,-0.09999999999999999
398,0,0,0.638888889,0
399,0.111111111,0.066666667,0.736111111,-0.044444444
400,0,0,0.305555556,0
401,0.166666667,0.3,0.444444444,0.133333333
402,0.111111111,0,0.444444444,-0.111111111
403,0,0,0.194444444,0
404,0,0,0.152777778,0
405,0,0,0.611111111,0
406,0,0,0.5,0
407,0.055555556,0,0.25,-0.055555556
408,0,0,0.041666667,0
409,0,0,0.402777778,0
410,0,0.1,0.416666667,0.1
411,0,0,0.305555556,0
412,0,0,0.236111111,0
413,0,0,0.180555556,0
414,0,0,0.319444444,0
415,0.333333333,0.2,0.638888889,-0.133333333
416,0,0,0.305555556,0
417,0.055555556,0.033333333,0.416666667,-0.022222223
418,0,0.033333333,0.611111111,0.033333333
419,0,0,0.166666667,0
420,0,0.066666667,0.208333333,0.066666667
421,0,0,0.125,0
422,0,0.066666667,0.777777778,0.066666667
423,0.111111111,0.033333333,0.361111111,-0.07777777799999999
424,0,0,0.277777778,0
425,0.277777778,0.166666667,0.569444444,-0.11111111099999998
426,0,0,0.194444444,0
427,0.055555556,0.133333333,0.097222222,0.07777777699999999
428,0.5,0.233333333,0.152777778,-0.26666666699999997
429,0,0.566666667,0.694444444,0.566666667
430,0.055555556,0.033333333,0.375,-0.022222223
431,0,0,0.208333333,0
432,0.055555556,0.033333333,0.472222222,-0.022222223
433,0,0,0.305555556,0
434,0,0,0.083333333,0
435,0,0,0.194444444,0
436,0,0,0.25,0
437,0.111111111,0,0.416666667,-0.111111111
438,0.055555556,0,0.097222222,-0.055555556
439,0,0,0.416666667,0
440,0.055555556,0,0.277777778,-0.055555556
441,0,0,0.541666667,0
442,0,0,0.291666667,0
443,0.111111111,0.033333333,0.347222222,-0.07777777799999999
444,0,0,0.5,0
445,0,0,0.444444444,0
446,0,0,0.652777778,0
447,0.277777778,0.133333333,0.625,-0.14444444499999998
448,0.055555556,0.033333333,0.319444444,-0.022222223
449,0,0,0.361111111,0
450,0,0,0.361111111,0
451,0,0,0.166666667,0
452,0,0,0.388888889,0
453,0.333333333,0.266666667,0.5,-0.06666666599999999
454,0,0,0.305555556,0
455,0.111111111,0.033333333,0.430555556,-0.07777777799999999
456,0.555555556,0.533333333,0.569444444,-0.022222222999999985
457,0.055555556,0,0.291666667,-0.055555556
458,0,0,0.236111111,0
459,0,0.066666667,0.305555556,0.066666667
460,0,0,0.361111111,0
461,0,0,0.416666667,0
462,0,0,0.416666667,0
463,0.055555556,0,0.458333333,-0.055555556
464,0.277777778,0.3,0.472222222,0.022222222000000014
465,0,0,0.513888889,0
466,0,0,0.388888889,0
467,0.111111111,0.1,0.541666667,-0.011111110999999993
468,0,0,0.138888889,0
469,0.333333333,0.333333333,0.5,0
470,0,0,0.083333333,0
471,0,0,0.222222222,0
472,0,0.033333333,0.319444444,0.033333333
473,0.055555556,0.066666667,0.597222222,0.011111111
474,0,0,0.25,0
475,0,0.033333333,0.25,0.033333333
476,0,0,0.25,0
477,0.222222222,0.3,0.541666667,0.07777777799999999
478,0,0,0.402777778,0
479,0.388888889,0.666666667,0.513888889,0.277777778
480,0,0,0.277777778,0
481,0,0,0.444444444,0
482,0,0,0.180555556,0
483,0,0,0.166666667,0
484,0,0.1,0.416666667,0.1
485,0.111111111,0,0.208333333,-0.111111111
486,0,0,0.722222222,0
487,0.333333333,0.333333333,0.5,0
488,0,0.066666667,0.208333333,0.066666667
489,0,0,0.638888889,0
490,0,0.033333333,0.180555556,0.033333333
491,0,0,0.305555556,0
492,0,0,0.5,0
493,0,0,0.277777778,0
494,0.555555556,0.633333333,0.916666667,0.0777777770000001
495,0,0,0.111111111,0
496,0,0,0.319444444,0
497,0,0,0.194444444,0
498,0.111111111,0,0.555555556,-0.111111111
499,0,0,0.111111111,0
500,0,0,0.708333333,0
501,0.055555556,0,0.361111111,-0.055555556
502,0,0,0.402777778,0
503,0,0,0.458333333,0
504,0,0,0.375,0
505,0.166666667,0.166666667,0.777777778,0
506,0,0.033333333,0.319444444,0.033333333
507,0,0,0.152777778,0
508,0,0,0.625,0
509,0.055555556,0,0.097222222,-0.055555556
510,0,0,0.25,0
511,0,0,0.486111111,0
512,0,0,0.041666667,0
513,0.055555556,0.133333333,0.527777778,0.07777777699999999
514,0,0,0.777777778,0
515,0,0,0.416666667,0
516,0.444444444,0.1,0.680555556,-0.34444444399999996
517,0,0.033333333,0.375,0.033333333
518,0.055555556,0,0.361111111,-0.055555556
519,0,0,0.152777778,0
520,0,0,0.680555556,0
521,0,0.033333333,0.472222222,0.033333333
522,0.055555556,0.033333333,0.569444444,-0.022222223
523,0.444444444,0,0.527777778,-0.444444444
524,0,0,0.5,0
525,0.055555556,0,0.263888889,-0.055555556
526,0,0,0.916666667,0
527,0,0,0.069444444,0
528,0,0.033333333,0.319444444,0.033333333
529,0,0,0.083333333,0
530,0,0,0.25,0
531,0,0,0.194444444,0
532,0.111111111,0.1,0.402777778,-0.011111110999999993
533,0.166666667,0.166666667,0.291666667,0
534,0,0,0.388888889,0
535,0,0,0.25,0
536,0,0,0.416666667,0
537,0.055555556,0,0.194444444,-0.055555556
538,0.166666667,0.266666667,0.361111111,0.10000000000000003
539,0,0,0.055555556,0
540,0,0,0.708333333,0
541,0,0,0.388888889,0
542,0,0,0.625,0
543,0.055555556,0.2,0.513888889,0.144444444
544,0,0,0.555555556,0
545,0,0.033333333,0.486111111,0.033333333
546,0,0,0.222222222,0
547,0,0,0.166666667,0
548,0,0,0.208333333,0
549,0,0,0.277777778,0
550,0,0,0.166666667,0
551,0,0,0.277777778,0
552,0,0,0.541666667,0
553,0,0.666666667,0.388888889,0.666666667
554,0,0,0.125,0
555,0.222222222,0.1,0.736111111,-0.12222222199999999
556,0,0,0.305555556,0
557,0.055555556,0.033333333,0.416666667,-0.022222223
558,1,1,0.916666667,0
559,0,0,0.861111111,0
560,0,0,0.111111111,0
561,0,0.033333333,0.583333333,0.033333333
562,0.055555556,0.033333333,0.222222222,-0.022222223
563,0.166666667,0.033333333,0.375,-0.133333334
564,0,0.066666667,0.5,0.066666667
565,0,0,0.041666667,0
566,0,0.033333333,0.305555556,0.033333333
567,0,0,0.361111111,0
568,0,0,0.291666667,0
569,0,0,0.277777778,0
570,0.055555556,0,0.152777778,-0.055555556
571,0,0,0.291666667,0
572,0,0,0.166666667,0
573,0,0,0.263888889,0
574,0,0,0.375,0
575,0.666666667,0.566666667,0.680555556,-0.09999999999999998
576,0,0,0.166666667,0
577,0,0,0.444444444,0
578,0.055555556,0,0.055555556,-0.055555556
579,0,0.066666667,0.513888889,0.066666667
580,0,0,0.333333333,0
581,0,0,0.5,0
582,0,0.6,0.444444444,0.6
583,0,0,0.069444444,0
584,0,0,0.097222222,0
585,0,0,0.305555556,0
586,0,0,0.486111111,0
587,0,0,0.458333333,0
588,0,0,0.763888889,0
589,0,0,0.027777778,0
590,0,0.033333333,0.111111111,0.033333333
591,0,0,0.680555556,0
592,0,0,0.583333333,0
593,0,0,0.208333333,0
594,0,0,0.611111111,0
595,0,0,0.25,0
596,0.222222222,0.166666667,0.5,-0.055555555000000006
597,0.111111111,0.066666667,0.583333333,-0.044444444
598,0.055555556,0,0.194444444,-0.055555556
599,0,0,0.305555556,0
600,0,0,0.361111111,0
601,0.055555556,0.033333333,0.416666667,-0.022222223
602,0.5,0.366666667,0.597222222,-0.133333333
603,0,0,0.25,0
604,0.055555556,0.033333333,0.222222222,-0.022222223
605,0.111111111,0,0.541666667,-0.111111111
606,0,0,0.25,0
607,0,0,0.263888889,0
608,0,0,0.166666667,0
609,0.055555556,0,0.111111111,-0.055555556
610,0,0.066666667,0.291666667,0.066666667
611,0,0,0.083333333,0
612,0,0,0.277777778,0
613,0,0,0.555555556,0
614,0.111111111,0.066666667,0.444444444,-0.044444444
615,0,0,0.583333333,0
616,0,0,0.25,0
617,0,0,0.236111111,0
618,0,0,0.458333333,0
619,0,0,0.097222222,0
620,0,0.033333333,0.430555556,0.033333333
621,0,0,0.152777778,0
622,0,0,0.138888889,0
623,0,0,0.333333333,0
624,0,0.066666667,0.277777778,0.066666667
625,0,0,0.277777778,0
626,0,0,0.083333333,0
627,0.111111111,0.066666667,0.180555556,-0.044444444
628,0.055555556,0,0.388888889,-0.055555556
629,0.055555556,0.066666667,0.402777778,0.011111111
630,0,0,0.305555556,0
631,0,0,0.263888889,0
632,0.055555556,0.033333333,0.388888889,-0.022222223
633,0.055555556,0,0.75,-0.055555556
634,0,0,0.236111111,0
635,0.388888889,0.2,0.291666667,-0.188888889
636,0.333333333,0.266666667,0.541666667,-0.06666666599999999
637,0.055555556,0,0.333333333,-0.055555556
638,0.055555556,0,0.236111111,-0.055555556
639,0.055555556,0.133333333,0.541666667,0.07777777699999999
640,0,0,0.430555556,0
641,0,0,0.263888889,0
642,0,0,0.916666667,0
643,0,0,0.513888889,0
644,0.055555556,0,0.263888889,-0.055555556
645,0,0.033333333,0.444444444,0.033333333
646,0.333333333,0.433333333,0.361111111,0.09999999999999998
647,0,0,0.277777778,0
648,0,0,0.111111111,0
649,0,0,0.263888889,0
650,0,0,0.263888889,0
651,0,0.033333333,0.277777778,0.033333333
652,0.166666667,0.166666667,0.5,0
653,0,0,0.680555556,0
654,0,0,0.569444444,0
655,0,0,0.625,0
656,0.388888889,0,0.25,-0.388888889
657,0.111111111,0,0.347222222,-0.111111111
658,0,0,0.25,0
659,0.111111111,0.033333333,0.388888889,-0.07777777799999999
660,0,0.033333333,0.625,0.033333333
661,0,0,0.333333333,0
662,0,0,0.555555556,0
663,0.055555556,0,0.291666667,-0.055555556
664,0,0,0.152777778,0
665,0,0,0.152777778,0
666,0,0,0.5,0
667,0,0,0.375,0
668,0.166666667,0.166666667,0.916666667,0
669,0,0,0.5,0
670,0,0,0.222222222,0
671,0,0,0.388888889,0
672,0.166666667,0.266666667,0.416666667,0.10000000000000003
673,0,0,0.25,0
674,0,0.1,0.388888889,0.1
675,0.111111111,0.066666667,0.319444444,-0.044444444
676,0,0,0.138888889,0
677,0,0,0.097222222,0
678,0.111111111,0.066666667,0.430555556,-0.044444444
679,0,0,0.291666667,0
680,0.055555556,0.033333333,0.444444444,-0.022222223
681,0,0,0.388888889,0
682,0.111111111,0.033333333,0.236111111,-0.07777777799999999
683,0.055555556,0.033333333,0.194444444,-0.022222223
684,0,0.066666667,0.736111111,0.066666667
685,0,0,0.25,0
686,0.222222222,0,0.458333333,-0.222222222
687,0.388888889,0.466666667,0.583333333,0.07777777799999996
688,0,0,0.305555556,0
689,0.111111111,0,0.444444444,-0.111111111
690,0,0,0,0
691,0,0.033333333,0.208333333,0.033333333
692,0,0,0.402777778,0
693,0,0,0.305555556,0
694,0,0,0.194444444,0
695,0,0,0.25,0
696,0.055555556,0,0.263888889,-0.055555556
697,0,0.033333333,0.236111111,0.033333333
698,0,0.033333333,0.486111111,0.033333333
699,0,0.066666667,0.361111111,0.066666667
700,0.055555556,0.033333333,0.222222222,-0.022222223
701,0,0.033333333,0.166666667,0.033333333
702,0,0,0.25,0
703,0.333333333,0.333333333,0.5,0
704,0,0,0.402777778,0
705,0,0,0.375,0
706,0,0,0.194444444,0
707,0,0,0.333333333,0
708,0,0,0.5,0
709,0,0,0.388888889,0
710,0,0.066666667,0.25,0.066666667
711,0,0,0.416666667,0
712,0,0,0.527777778,0
713,0.055555556,0.033333333,0.472222222,-0.022222223
714,0.111111111,0.066666667,0.180555556,-0.044444444
715,0,0,0.138888889,0
716,0.111111111,0,0.166666667,-0.111111111
717,0.111111111,0.066666667,0.291666667,-0.044444444
718,0,0.033333333,0.361111111,0.033333333
719,0,0,0.555555556,0
720,0.055555556,0.033333333,0.263888889,-0.022222223
721,0,0,0.333333333,0
722,0.166666667,0.033333333,0.569444444,-0.133333334
723,0,0,0.277777778,0
724,0,0,0.277777778,0
725,0,0,0.138888889,0
726,0,0.033333333,0.25,0.033333333
727,0,0,0.25,0
728,0,0.133333333,0.194444444,0.133333333
729,0,0,0.208333333,0
730,0,0.066666667,0.333333333,0.066666667
731,0.055555556,0,0.5,-0.055555556
732,0,0,0.125,0
733,0,0,0.444444444,0
734,0,0.033333333,0.180555556,0.033333333
735,0,0,0.25,0
736,0.055555556,0.033333333,0.361111111,-0.022222223
737,0.055555556,0,0.138888889,-0.055555556
738,0,0.133333333,0.263888889,0.133333333
739,0.055555556,0,0.347222222,-0.055555556
740,0,0,0.513888889,0
741,0.055555556,0.066666667,0.5,0.011111111
742,0,0,0.222222222,0
743,0,0,0.236111111,0
744,0,0,0.055555556,0
745,0,0,0.333333333,0
746,0.055555556,0,0.236111111,-0.055555556
747,0,0,0.180555556,0
748,0.055555556,0,0.388888889,-0.055555556
749,0.055555556,0.033333333,0.138888889,-0.022222223
750,0.055555556,0.033333333,0.222222222,-0.022222223
751,0,0,0.472222222,0
752,0,0.1,0.347222222,0.1
753,0,0,0.055555556,0
754,0.388888889,0,0.319444444,-0.388888889
755,0.555555556,0.433333333,0.583333333,-0.12222222299999996
756,0.055555556,0,0.583333333,-0.055555556
757,0.111111111,0.066666667,0.388888889,-0.044444444
758,0,0,0.861111111,0
759,0.055555556,0,0.152777778,-0.055555556
